_id,APPLICATION_,STATUS,X,Y,WARD_NAME,Watercourse_Viol,Wetland_Viol,Overall_Status,Violation_Type
6115,22 203668 NNY 08 SA,Under Review ,308319.045999999972992,4842243.060999999754131,Eglinton-Lawrence,NO,NO,PASS,None
6120,22 124213 STE 13 SA,Under Review ,315064.988000000012107,4835105.582000000402331,Toronto Centre,NO,NO,PASS,None
6121,22 124213 STE 13 SA,Under Review ,315070.896000000007916,4835103.509999999776483,Toronto Centre,NO,NO,PASS,None
6131,26 199787 WET 07 OZ,Under Review ,300671.597000000008848,4845523.224000000394881,Humber River-Black Creek,NO,NO,PASS,None
6167,22 200231 NNY 16 OZ,Under Review ,316935.956000000005588,4841887.390999999828637,Don Valley East,NO,NO,PASS,None
6187,23 174343 WET 05 SA,Under Review ,305398.603999999992084,4838552.991999999620020,York South-Weston,NO,NO,PASS,None
6196,21 220069 WET 05 SB,Under Review ,303268.826000000000931,4839857.475999999791384,York South-Weston,NO,NO,PASS,None
6217,21 224777 STE 09 CD,Under Review ,310238.503000000026077,4834272.940999999642372,Davenport,NO,NO,PASS,None
6229,22 170530 NNY 08 SA,Under Review ,312806.716000000014901,4840840.192999999970198,Eglinton-Lawrence,NO,NO,PASS,None
6248,24 254630 STE 13 SA,Under Review ,315245.353999999992084,4835046.286999999545515,Toronto Centre,NO,NO,PASS,None
6250,24 208067 NNY 15 SA,Under Review ,314562.647999999986496,4841199.326000000350177,Don Valley West,NO,NO,PASS,None
6256,21 188740 STE 13 SA,Under Review ,313919.818000000028405,4836265.163999999873340,Toronto Centre,NO,NO,PASS,None
6286,22 210812 NNY 15 SA,Under Review ,314611.145000000018626,4841296.542999999597669,Don Valley West,NO,NO,PASS,None
6288,24 253096 WET 07 OZ,Under Review ,300419.536000000021886,4845334.990000000223517,Humber River-Black Creek,NO,NO,PASS,None
6290,25 257536 NNY 18 OZ,Under Review ,311302.191999999980908,4848590.446000000461936,Willowdale,NO,NO,PASS,None
6296,21 235333 STE 11 SB,Under Review ,314354.655000000027940,4834971.104000000283122,University-Rosedale,NO,NO,PASS,None
6299,16 209876 ESC 44 OZ,Under Review ,329911.298999999999069,4849529.628999999724329,Scarborough-Rouge Park,NO,NO,PASS,None
6327,20 169050 WET 03 OZ,Under Review ,300389.103000000002794,4832277.533999999985099,Etobicoke-Lakeshore,NO,NO,PASS,None
6333,17 112623 NNY 15 SB,Under Review ,309476.710000000020955,4842342.938000000081956,Eglinton-Lawrence,NO,NO,PASS,None
6342,26 161475 STE 14 SB,Under Review ,316610.000000000000000,4833976.053000000305474,Toronto-Danforth,NO,NO,PASS,None
6349,23 138797 WET 03 SA,Under Review ,305053.244999999995343,4830651.388000000268221,Etobicoke-Lakeshore,NO,NO,PASS,None
6351,25 212266 WET 03 OZ,Under Review ,305053.244999999995343,4830651.388000000268221,Etobicoke-Lakeshore,NO,NO,PASS,None
6354,24 187222 STE 04 SA,Under Review ,308515.951000000000931,4835283.399000000208616,Parkdale-High Park,NO,NO,PASS,None
6356,26 147400 WET 05 OZ,Under Review ,304086.576999999990221,4839527.627000000327826,York South-Weston,NO,NO,PASS,None
6357,26 124313 ESC 22 OZ,Under Review ,320785.734999999986030,4852129.700000000186265,Scarborough-Agincourt,NO,NO,PASS,None
6368,21 235357 STE 12 SA,Under Review ,313043.444000000017695,4839926.330000000074506,Toronto-St. Paul's,NO,NO,PASS,None
6373,17 112623 NNY 15 SB,Under Review ,309494.208999999973457,4842468.188000000081956,Eglinton-Lawrence,NO,NO,PASS,None
6374,17 112623 NNY 15 SB,Under Review ,309314.973999999987427,4842345.058000000193715,Eglinton-Lawrence,NO,NO,PASS,None
6375,17 112623 NNY 15 SB,Under Review ,309315.542000000015832,4842367.225999999791384,Eglinton-Lawrence,NO,NO,PASS,None
6376,17 112623 NNY 15 SB,Under Review ,309148.357000000018161,4842420.743999999947846,Eglinton-Lawrence,NO,NO,PASS,None
6389,21 235372 STE 13 CD,Under Review ,316153.864999999990687,4834971.685999999754131,Toronto Centre,NO,NO,PASS,None
6398,25 248864 NNY 08 SA,Under Review ,312782.621999999973923,4841670.972000000067055,Eglinton-Lawrence,NO,NO,PASS,None
6402,21 235361 STE 12 SB,Under Review ,313043.444000000017695,4839926.330000000074506,Toronto-St. Paul's,NO,NO,PASS,None
6403,21 228761 WET 05 SA,Under Review ,306180.923000000009779,4838013.935999999754131,York South-Weston,NO,NO,PASS,None
6404,21 234491 STE 13 SB,Under Review ,314027.261999999987893,4836183.560999999754131,Toronto Centre,NO,NO,PASS,None
6422,22 106787 STE 10 OZ,Under Review ,315581.380999999993946,4833701.457000000402331,Spadina-Fort York,NO,NO,PASS,None
6423,22 138878 WET 07 SA,Under Review ,301437.882999999972526,4844845.133999999612570,Humber River-Black Creek,NO,NO,PASS,None
6425,22 177065 NNY 15 SA,Under Review ,314589.688000000023749,4841255.527999999932945,Don Valley West,NO,NO,PASS,None
6428,25 193975 STE 12 SA,Under Review ,310216.777000000001863,4838817.319000000134110,Toronto-St. Paul's,NO,NO,PASS,None
6430,22 191957 ESC 24 SA,Under Review ,326403.465000000025611,4848293.969999999739230,Scarborough-Guildwood,NO,NO,PASS,None
6431,22 204654 STE 10 SA,Under Review ,313933.583999999973457,4834786.182000000029802,Spadina-Fort York,NO,NO,PASS,None
6432,22 201246 ESC 20 SA,Under Review ,323545.907000000006519,4843373.899000000208616,Scarborough Southwest,NO,NO,PASS,None
6434,24 129384 NNY 17 SA,Under Review ,314855.107000000018161,4847387.735000000335276,Don Valley North,NO,NO,PASS,None
6436,17 112623 NNY 15 SB,Under Review ,309449.913999999989755,4842275.077999999746680,Eglinton-Lawrence,NO,NO,PASS,None
6445,21 235231 NNY 08 SB,Under Review ,308717.038999999989755,4839455.134999999776483,Eglinton-Lawrence,NO,NO,PASS,None
6446,21 234930 STE 10 SB,Under Review ,312659.663000000000466,4833831.423999999649823,Spadina-Fort York,NO,NO,PASS,None
6450,22 238619 NNY 18 SA,Under Review ,309981.806999999971595,4848126.058000000193715,Willowdale,NO,NO,PASS,None
6451,22 238619 NNY 18 SA,Under Review ,310036.001999999978580,4848147.577999999746680,Willowdale,NO,NO,PASS,None
6460,26 207610 NNY 18 SA,Under Review ,311797.326999999990221,4847320.054999999701977,Willowdale,NO,NO,PASS,None
6481,21 234388 STE 13 CD,Under Review ,316260.129000000015367,4835425.487999999895692,Toronto Centre,NO,NO,PASS,None
6494,18 202661 ESC 39 SA,Under Review ,320512.373000000021420,4853437.178999999538064,Scarborough-Agincourt,NO,NO,PASS,None
6506,21 223520 NNY 15 CD,Under Review ,315851.277000000001863,4840623.924999999813735,Don Valley West,NO,NO,PASS,None
6508,21 244590 NNY 06 SA,Under Review ,309493.226000000024214,4847122.196000000461936,York Centre,NO,NO,PASS,None
6514,24 228960 STE 13 OZ,Under Review ,314689.005000000004657,4834041.322999999858439,Toronto Centre,NO,NO,PASS,None
6515,15 258489 ESC 43 SA,Under Review ,329082.706999999994878,4845965.682000000029802,Scarborough-Guildwood,NO,NO,PASS,None
6530,25 155953 STE 09 OZ,Under Review ,307794.142999999981839,4838966.158999999985099,Davenport,NO,NO,PASS,None
6536,25 267189 WET 05 OZ,Under Review ,303292.642999999981839,4839836.604000000283122,York South-Weston,NO,NO,PASS,None
6537,25 267189 WET 05 OZ,Under Review ,303246.118000000016764,4839872.700000000186265,York South-Weston,NO,NO,PASS,None
6539,25 173118 NNY 08 OZ,Under Review ,310402.784999999974389,4841966.270999999716878,Eglinton-Lawrence,NO,NO,PASS,None
6540,21 204526 STE 13 SA,Under Review ,314499.998000000021420,4834038.677000000141561,Toronto Centre,NO,NO,PASS,None
6541,21 232987 STE 12 CD,Under Review ,311278.416000000026543,4837964.331000000238419,Toronto-St. Paul's,NO,NO,PASS,None
6547,21 231950 NNY 08 CD,Under Review ,312580.955000000016298,4842889.236999999731779,Eglinton-Lawrence,NO,NO,PASS,None
6548,22 179762 NNY 18 SA,Under Review ,311640.196999999985565,4850024.319000000134110,Willowdale,NO,NO,PASS,None
6583,25 228933 STE 13 SA,Under Review ,314578.204000000027008,4835964.274000000208616,Toronto Centre,NO,NO,PASS,None
6585,22 191098 NNY 18 SA,Under Review ,311364.200000000011642,4850449.799999999813735,Willowdale,NO,NO,PASS,None
6591,19 229948 NNY 06 SA,Under Review ,306107.289999999979045,4843254.661000000312924,York Centre,NO,NO,PASS,None
6594,22 138885 STE 11 SA,Under Review ,312505.958999999973457,4836102.923999999649823,University-Rosedale,NO,NO,PASS,None
6608,22 186083 STE 13 SA,Under Review ,303555.106000000028871,4840540.036999999545515,York South-Weston,NO,NO,PASS,None
6609,23 140846 NNY 08 SA,Under Review ,307389.272999999986496,4841411.129999999888241,Eglinton-Lawrence,NO,NO,PASS,None
6610,23 215380 NNY 18 SA,Under Review ,311797.326999999990221,4847320.054999999701977,Willowdale,NO,NO,PASS,None
6637,21 120673 ESC 24 SB,Under Review ,326403.465000000025611,4848293.969999999739230,Scarborough-Guildwood,NO,NO,PASS,None
6643,23 134151 WET 05 SA,Under Review ,306471.549999999988358,4836798.372999999672174,York South-Weston,NO,NO,PASS,None
6655,26 185171 NNY 17 OZ,Under Review ,313607.574000000022352,4848531.313000000081956,Don Valley North,NO,NO,PASS,None
6656,26 185171 NNY 17 OZ,Under Review ,313613.451000000000931,4848500.592000000178814,Don Valley North,NO,NO,PASS,None
6671,25 124181 ESC 20 OZ,Under Review ,326941.405000000027940,4843589.542000000365078,Scarborough Southwest,NO,NO,PASS,None
6677,24 252610 NNY 16 SA,Under Review ,317693.809999999997672,4841521.182000000029802,Don Valley East,NO,NO,PASS,None
6679,26 104084 ESC 22 SA,Under Review ,320148.777999999991152,4851120.851999999955297,Scarborough-Agincourt,NO,NO,PASS,None
6691,21 229241 WET 03 CD,Under Review ,302529.443000000028405,4834017.218999999575317,Etobicoke-Lakeshore,NO,NO,PASS,None
6706,16 271266 WET 12 SA,Under Review ,306234.989999999990687,4839060.099999999627471,York South-Weston,YES,NO,FAIL,Watercourse
6744,18 223433 WET 11 SA,Under Review ,304086.576999999990221,4839527.627000000327826,York South-Weston,NO,NO,PASS,None
6763,25 212846 WET 03 SA,Under Review ,301791.414999999979045,4833199.527999999932945,Etobicoke-Lakeshore,NO,NO,PASS,None
6779,20 122927 ESC 24 SA,Under Review ,329158.033999999985099,4846527.188000000081956,Scarborough-Guildwood,NO,NO,PASS,None
6788,21 124972 NNY 18 SA,Under Review ,310357.110999999975320,4848323.899000000208616,Willowdale,NO,NO,PASS,None
6807,22 138985 STE 13 SA,Under Review ,314689.005000000004657,4834041.322999999858439,Toronto Centre,NO,NO,PASS,None
6808,22 200230 NNY 16 SA,Under Review ,316935.956000000005588,4841887.390999999828637,Don Valley East,NO,NO,PASS,None
6813,20 144978 STE 10 SA,Under Review ,314646.963999999978114,4833740.279000000096858,Spadina-Fort York,NO,NO,PASS,None
6817,21 229987 STE 11 SA,Under Review ,313114.547000000020489,4837059.372999999672174,University-Rosedale,NO,NO,PASS,None
6826,24 219894 NNY 18 SA,Under Review ,311797.326999999990221,4847320.054999999701977,Willowdale,NO,NO,PASS,None
6828,24 220202 WET 07 SA,Under Review ,303200.385999999998603,4842005.974000000394881,Humber River-Black Creek,NO,NO,PASS,None
6845,21 169465 NNY 15 SA,Under Review ,313446.755000000004657,4841051.777999999932945,Don Valley West,NO,NO,PASS,None
6857,21 219409 STE 12 SA,Under Review ,312650.849999999976717,4838245.293999999761581,Toronto-St. Paul's,NO,NO,PASS,None
6873,20 187617 NNY 06 OZ,Under Review ,309493.226000000024214,4847122.196000000461936,York Centre,NO,NO,PASS,None
6876,23 193000 WET 03 SB,Under Review ,300389.103000000002794,4832277.533999999985099,Etobicoke-Lakeshore,NO,NO,PASS,None
6880,20 150180 STE 10 SA,Under Review ,315581.380999999993946,4833701.457000000402331,Spadina-Fort York,NO,NO,PASS,None
6884,22 170531 NNY 08 OZ,Under Review ,312812.310999999986961,4840841.968999999575317,Eglinton-Lawrence,NO,NO,PASS,None
6886,21 220069 WET 05 SB,Under Review ,303246.118000000016764,4839872.700000000186265,York South-Weston,NO,NO,PASS,None
6887,21 220069 WET 05 SB,Under Review ,303292.642999999981839,4839836.604000000283122,York South-Weston,NO,NO,PASS,None
6889,21 226522 STE 12 SB,Under Review ,313303.011999999987893,4838608.958999999798834,Toronto-St. Paul's,NO,NO,PASS,None
6897,23 106987 STE 10 SA,Under Review ,314970.857900000002701,4834252.787999999709427,Spadina-Fort York,NO,NO,PASS,None
6899,26 200864 WET 01 SA,Under Review ,298033.271000000007916,4838685.127000000327826,Etobicoke North,NO,NO,PASS,None
6911,25 265168 STE 13 SA,Under Review ,314566.547000000020489,4836427.313000000081956,Toronto Centre,NO,NO,PASS,None
6912,26 179698 NNY 18 SA,Under Review ,311271.896000000007916,4848792.735999999567866,Willowdale,NO,NO,PASS,None
6913,17 278424 WET 02 OZ,Under Review,296437.308000000019092,4842257.433000000193715,Etobicoke North,NO,NO,PASS,None
6922,12 154597 STE 20 SA,Under Review ,313988.065000000002328,4833383.648000000044703,Spadina-Fort York,NO,NO,PASS,None
6926,25 261353 NNY 17 OZ,Under Review ,318587.413000000000466,4847618.866999999620020,Don Valley North,NO,NO,PASS,None
6941,26 125368 NNY 18 SA,Application Received,311797.326999999990221,4847320.054999999701977,Willowdale,NO,NO,PASS,None
6942,26 160909 STE 09 OZ,Under Review ,309096.482000000018161,4835619.358000000007451,Davenport,NO,NO,PASS,None
6944,21 230126 STE 13 CD,Under Review ,315290.438000000023749,4834126.519999999552965,Toronto Centre,NO,NO,PASS,None
6946,23 151345 ESC 21 SA,Under Review ,322334.325000000011642,4843596.650000000372529,Scarborough Centre,NO,NO,PASS,None
6950,21 228063 WET 03 SB,Under Review ,301054.626999999978580,4829958.066999999806285,Etobicoke-Lakeshore,NO,NO,PASS,None
6961,23 138247 STE 10 SA,Under Review ,312646.686999999976251,4833588.337000000290573,Spadina-Fort York,NO,NO,PASS,None
6962,25 102470 STE 13 SA,Under Review ,314465.380999999993946,4834790.035000000149012,Toronto Centre,NO,NO,PASS,None
6966,21 220607 STE 12 SB,Under Review ,313009.771000000007916,4840783.063000000081956,Toronto-St. Paul's,NO,NO,PASS,None
6967,22 138479 WET 05 SA,Under Review ,306730.142999999981839,4836497.662999999709427,York South-Weston,NO,NO,PASS,None
6969,23 225436 NNY 18 SA,Under Review ,311797.326999999990221,4847320.054999999701977,Willowdale,NO,NO,PASS,None
6980,25 242829 STE 13 SA,Under Review ,316219.411000000021886,4834750.570000000298023,Toronto Centre,NO,NO,PASS,None
7001,25 103941 STE 13 SA,Under Review ,315631.420999999972992,4835581.889000000432134,Toronto Centre,NO,NO,PASS,None
7004,22 201247 ESC 20 OZ,Under Review ,323545.907000000006519,4843373.899000000208616,Scarborough Southwest,NO,NO,PASS,None
7007,25 187784 NNY 06 OZ,Under Review ,308117.668999999994412,4845605.075000000186265,York Centre,NO,NO,PASS,None
7015,17 260616 WET 07 SA,Under Review ,300520.672000000020489,4845395.633000000379980,Humber River-Black Creek,NO,NO,PASS,None
7024,24 216579 STE 13 SA,Under Review ,314658.615999999979977,4836281.531999999657273,Toronto Centre,NO,NO,PASS,None
7029,18 150004 STE 22 SA,Under Review ,313159.554000000003725,4840556.157999999821186,Toronto-St. Paul's,NO,NO,PASS,None
7071,21 230114 STE 12 CD,Under Review ,311388.809999999997672,4837949.038999999873340,Toronto-St. Paul's,NO,NO,PASS,None
7072,21 191003 NNY 16 SB,Application Received,317693.809999999997672,4841521.182000000029802,Don Valley East,NO,NO,PASS,None
7074,22 133997 STE 14 SA,Under Review ,316173.615999999979977,4837432.810999999754131,Toronto-Danforth,NO,NO,PASS,None
7077,21 179319 NNY 06 SA,Under Review ,309833.974999999976717,4845180.912999999709427,York Centre,NO,NO,PASS,None
7114,23 186707 STE 10 SA,Under Review ,313024.139000000024680,4833875.542999999597669,Spadina-Fort York,NO,NO,PASS,None
7118,22 176112 STE 04 SB,Under Review ,308668.517999999981839,4834783.703999999910593,Parkdale-High Park,NO,NO,PASS,None
7120,22 192792 NNY 08 SA,Under Review ,309816.653999999980442,4841708.485000000335276,Eglinton-Lawrence,NO,NO,PASS,None
7123,24 242044 NNY 16 SA,Under Review ,317772.011999999987893,4842172.013000000268221,Don Valley East,NO,NO,PASS,None
7124,24 241983 WET 01 SA,Under Review ,295227.575000000011642,4845006.258999999612570,Etobicoke North,NO,NO,PASS,None
7125,25 212439 ESC 20 SA,Under Review ,321958.642999999981839,4838543.470999999903142,Scarborough Southwest,NO,NO,PASS,None
7142,22 204654 STE 10 SA,Under Review ,313896.066999999980908,4834771.966000000014901,Spadina-Fort York,NO,NO,PASS,None
7149,22 167485 STE 09 SA,Under Review ,308393.793999999994412,4836995.394000000320375,Davenport,NO,NO,PASS,None
7151,26 120711 STE 19 CD,Under Review ,320753.745999999984633,4838385.299999999813735,Beaches-East York,NO,NO,PASS,None
7157,21 178726 STE 11 SA,Under Review ,313090.354999999981374,4837008.828999999910593,University-Rosedale,NO,NO,PASS,None
7167,24 224606 STE 10 OZ,Under Review ,313576.619000000006054,4833566.349999999627471,Spadina-Fort York,NO,NO,PASS,None
7169,21 228105 STE 13 SB,Under Review ,314820.163999999989755,4834453.091000000014901,Toronto Centre,NO,NO,PASS,None
7170,22 138136 STE 10 SA,Under Review ,312659.663000000000466,4833831.423999999649823,Spadina-Fort York,NO,NO,PASS,None
7174,24 187222 STE 04 SA,Under Review ,308508.809999999997672,4835311.235999999567866,Parkdale-High Park,NO,NO,PASS,None
7196,26 114412 WET 07 OZ,Under Review ,300419.536000000021886,4845334.990000000223517,Humber River-Black Creek,NO,NO,PASS,None
7224,25 241113 NNY 15 SA,Under Review ,314344.163999999989755,4843896.457999999634922,Don Valley West,NO,NO,PASS,None
7225,26 158478 ESC 24 OZ,Under Review ,326244.050999999977648,4849033.898000000044703,Scarborough-Guildwood,NO,NO,PASS,None
7246,22 199141 NNY 18 SA,Under Review ,311253.014000000024680,4850636.442999999970198,Willowdale,NO,NO,PASS,None
7250,23 140846 NNY 08 SA,Under Review ,307346.153999999980442,4841247.518000000156462,Eglinton-Lawrence,NO,NO,PASS,None
7264,22 204481 STE 10 SA,Under Review ,313597.180999999982305,4833814.342000000178814,Spadina-Fort York,NO,NO,PASS,None
7290,21 241239 WET 05 SA,Under Review ,306852.560999999986961,4838802.495000000111759,York South-Weston,NO,NO,PASS,None
7291,21 241239 WET 05 SA,Under Review ,306845.482000000018161,4838812.701000000350177,York South-Weston,NO,NO,PASS,None
7292,21 241239 WET 05 SA,Under Review ,306847.549999999988358,4838824.729000000283122,York South-Weston,NO,NO,PASS,None
7298,21 223520 NNY 15 CD,Under Review ,315868.200000000011642,4840582.485999999567866,Don Valley West,NO,NO,PASS,None
7299,21 223520 NNY 15 CD,Under Review ,315859.500999999989290,4840599.218000000342727,Don Valley West,NO,NO,PASS,None
7300,21 191414 STE 10 OZ,Under Review ,312977.195000000006985,4832883.381000000052154,Spadina-Fort York,NO,NO,PASS,None
7302,22 139736 NNY 18 SA,Under Review ,312538.110999999975320,4846342.077999999746680,Willowdale,NO,NO,PASS,None
